time,price_gbp_per_Wh
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
17:00,0.0000372
17:30,0.0000372
18:00,0.0000372
18:30,0.0000372
19:00,0.0000372
19:30,0.0000372
20:00,0.0000372
20:30,0.0000372
21:00,0.0000372
21:30,0.0000372
22:00,0.0000372
22:30,0.0000372
23:00,0.0000372
23:30,0.0000372
00:00,0.0000372
00:30,0.0000372
01:00,0.0000372
01:30,0.0000372
02:00,0.0000372
02:30,0.0000372
03:00,0.0000372
03:30,0.0000372
04:00,0.0000372
04:30,0.0000372
05:00,0.0000372
05:30,0.0000372
06:00,0.0000372
06:30,0.0000372
07:00,0.0000372
07:30,0.0000372
08:00,0.0000372
08:30,0.0000372
09:00,0.0000372
09:30,0.0000372
10:00,0.0000372
10:30,0.0000372
11:00,0.0000372
11:30,0.0000372
12:00,0.0000372
12:30,0.0000372
13:00,0.0000372
13:30,0.0000372
14:00,0.0000372
14:30,0.0000372
15:00,0.0000372
15:30,0.0000372
16:00,0.0000372
16:30,0.0000372
